lat,lng,geo_precision,year,count
17.7,77.22,point,2017,1
17.7,77.22,point,2019,12
17.7,77.22,point,2020,9
17.7,77.22,point,2021,10
17.7,77.22,point,2022,10
17.7,77.22,point,2023,12
17.7,77.22,point,2024,1
17.7,77.24,point,2022,1
17.7,77.27,point,2024,1
17.7,77.28,point,2019,2
17.7,77.28,point,2023,1
17.7,77.31,point,2020,1
17.7,77.31,point,2023,1
17.7,77.31,point,2024,1
17.7,77.38,point,2019,4
17.7,77.38,point,2021,6
17.7,77.38,point,2022,2
17.7,77.38,point,2023,6
17.7,77.38,point,2024,2
17.7,77.41,point,2019,1
17.7,77.41,point,2022,1
17.7,77.41,point,2023,1
17.7,77.42,point,2021,1
17.7,77.42,point,2023,1
17.7,77.42,point,2024,2
17.7,77.43,point,2021,1
17.7,77.44,point,2023,1
17.7,77.44,point,2024,1
17.7,77.45,point,2019,2
17.7,77.45,point,2024,1
17.7,77.53,point,2023,8
17.7,77.57,point,2023,4
17.7,77.7,point,2023,2
17.71,76.6,point,2023,1
17.71,76.74,point,2019,3
17.71,76.74,point,2021,1
17.71,76.74,point,2022,3
17.71,76.78,point,2019,1
17.71,76.78,point,2022,1
17.71,76.88,point,2019,1
17.71,76.88,point,2021,1
17.71,76.9,point,2019,1
17.71,76.9,point,2022,1
17.71,76.9,point,2023,1
17.71,76.92,point,2019,2
17.71,76.94,point,2019,1
17.71,76.96,point,2019,1
17.71,76.96,point,2023,1
17.71,77.07,point,2019,1
17.71,77.07,point,2022,1
17.71,77.07,point,2023,2
17.71,77.08,point,2023,1
17.71,77.09,point,2019,4
17.71,77.09,point,2020,2
17.71,77.09,point,2023,1
17.71,77.09,point,2024,1
17.71,77.13,point,2021,1
17.71,77.14,point,2021,8
17.71,77.14,point,2022,1
17.71,77.14,point,2024,2
17.71,77.18,point,2023,1
17.71,77.19,point,2019,1
17.71,77.19,point,2020,2
17.71,77.19,point,2021,4
17.71,77.19,point,2022,1
17.71,77.19,point,2023,2
17.71,77.2,point,2019,2
17.71,77.2,point,2020,4
17.71,77.2,point,2022,1
17.71,77.2,point,2024,1
17.71,77.21,point,2020,1
17.71,77.21,point,2021,1
17.71,77.22,point,2021,1
17.71,77.24,point,2020,1
17.71,77.24,point,2022,1
17.71,77.24,point,2023,1
17.71,77.25,point,2020,3
17.71,77.25,point,2022,1
17.71,77.25,point,2023,1
17.71,77.27,point,2023,1
17.71,77.28,point,2022,1
17.71,77.28,point,2023,1
17.71,77.3,point,2023,1
17.71,77.32,point,2020,1
17.71,77.36,point,2024,1
17.71,77.37,point,2022,1
17.71,77.37,point,2023,2
17.71,77.38,point,2019,1
17.71,77.38,point,2021,2
17.71,77.38,point,2022,4
17.71,77.38,point,2023,1
17.71,77.39,point,2022,1
17.71,77.39,point,2023,1
17.71,77.4,point,2020,1
17.71,77.4,point,2021,2
17.71,77.4,point,2022,2
17.71,77.4,point,2023,2
17.71,77.41,point,2019,2
17.71,77.41,point,2020,1
17.71,77.41,point,2023,2
17.71,77.41,point,2024,2
17.71,77.42,point,2020,1
17.71,77.42,point,2021,1
17.71,77.42,point,2022,3
17.71,77.42,point,2023,1
17.71,77.42,point,2024,1
17.71,77.44,point,2021,1
17.71,77.44,point,2022,1
17.71,77.45,point,2019,1
17.71,77.45,point,2023,2
17.71,77.45,point,2024,2
17.71,77.47,point,2019,2
17.71,77.47,point,2020,1
17.71,77.47,point,2023,2
17.71,77.71,point,2023,1
17.72,76.54,point,2024,1
17.72,76.8,point,2022,1
17.72,76.82,point,2022,1
17.72,76.82,point,2023,1
17.72,76.84,point,2022,1
17.72,76.84,point,2023,1
17.72,76.89,point,2024,2
17.72,76.9,point,2019,2
17.72,76.92,point,2019,2
17.72,76.92,point,2024,1
17.72,76.93,point,2019,3
17.72,76.93,point,2020,2
17.72,76.93,point,2021,3
17.72,76.93,point,2022,2
17.72,76.95,point,2019,1
17.72,77.03,point,2019,1
17.72,77.03,point,2022,3
17.72,77.04,point,2019,1
17.72,77.07,point,2019,3
17.72,77.07,point,2020,3
17.72,77.07,point,2021,2
17.72,77.09,point,2019,2
17.72,77.11,point,2019,2
17.72,77.11,point,2020,2
17.72,77.11,point,2021,2
17.72,77.11,point,2023,2
17.72,77.11,point,2024,1
17.72,77.12,point,2019,1
17.72,77.12,point,2022,1
17.72,77.14,point,2020,2
17.72,77.15,point,2022,2
17.72,77.2,point,2019,1
17.72,77.2,point,2020,1
17.72,77.2,point,2021,1
17.72,77.2,point,2022,1
17.72,77.22,point,2022,1
17.72,77.24,point,2021,2
17.72,77.24,point,2023,1
17.72,77.28,point,2022,1
17.72,77.31,point,2019,1
17.72,77.32,point,2019,5
17.72,77.32,point,2023,3
17.72,77.33,point,2019,1
17.72,77.36,point,2019,1
17.72,77.36,point,2021,1
17.72,77.37,point,2019,11
17.72,77.37,point,2020,1
17.72,77.37,point,2021,4
17.72,77.37,point,2022,7
17.72,77.37,point,2023,4
17.72,77.38,point,2019,3
17.72,77.38,point,2020,1
17.72,77.38,point,2021,1
17.72,77.38,point,2022,1
17.72,77.38,point,2024,1
17.72,77.39,point,2019,6
17.72,77.39,point,2020,1
17.72,77.39,point,2022,1
17.72,77.39,point,2023,2
17.72,77.4,point,2019,1
17.72,77.4,point,2023,1
17.72,77.43,point,2023,1
17.72,77.44,point,2019,3
17.72,77.44,point,2022,4
17.72,77.45,point,2019,1
17.72,77.45,point,2023,1
17.72,77.46,point,2023,1
17.72,77.48,point,2021,1
17.72,77.48,point,2023,1
17.72,77.49,point,2022,2
17.72,77.49,point,2023,1
17.73,76.72,point,2021,1
17.73,76.72,point,2022,1
17.73,76.73,point,2021,1
17.73,76.77,point,2022,1
17.73,76.81,point,2019,1
17.73,76.82,point,2019,4
17.73,76.82,point,2020,1
17.73,76.82,point,2021,2
17.73,76.82,point,2022,3
17.73,76.82,point,2023,3
17.73,76.89,point,2019,1
17.73,76.93,point,2020,1
17.73,76.93,point,2021,1
17.73,76.93,point,2023,1
17.73,76.94,point,2019,11
17.73,76.94,point,2020,1
17.73,76.94,point,2021,9
17.73,76.94,point,2022,1
17.73,76.94,point,2023,2
17.73,76.94,point,2024,1
17.73,76.94,station,2016,127
17.73,76.94,station,2017,133
17.73,76.94,station,2018,128
17.73,76.94,station,2019,8
17.73,76.94,station,2020,58
17.73,76.94,station,2021,30
17.73,76.94,station,2022,62
17.73,76.94,station,2023,61
17.73,76.97,point,2019,2
17.73,76.97,point,2024,1
17.73,77.02,point,2022,1
17.73,77.03,point,2022,1
17.73,77.06,point,2020,2
17.73,77.07,point,2019,1
17.73,77.07,point,2020,2
17.73,77.07,point,2022,1
17.73,77.07,point,2023,1
17.73,77.1,point,2019,3
17.73,77.1,point,2023,1
17.73,77.15,point,2022,1
17.73,77.16,point,2019,1
17.73,77.17,point,2022,1
17.73,77.18,point,2021,2
17.73,77.19,point,2022,1
17.73,77.2,point,2022,1
17.73,77.2,point,2023,1
17.73,77.2,point,2024,1
17.73,77.22,point,2019,1
17.73,77.24,point,2021,1
17.73,77.24,point,2023,1
17.73,77.25,point,2021,5
17.73,77.26,point,2019,1
17.73,77.26,point,2024,1
17.73,77.28,point,2021,3
17.73,77.28,point,2022,1
17.73,77.28,point,2024,1
17.73,77.29,point,2021,1
17.73,77.29,point,2023,1
17.73,77.3,point,2023,1
17.73,77.34,point,2023,1
17.73,77.34,point,2024,1
17.73,77.35,point,2019,7
17.73,77.35,point,2021,4
17.73,77.35,point,2022,3
17.73,77.35,point,2023,2
17.73,77.35,point,2024,1
17.73,77.36,point,2019,2
17.73,77.36,point,2021,3
17.73,77.36,point,2022,1
17.73,77.36,point,2023,4
17.73,77.37,point,2019,15
17.73,77.37,point,2020,4
17.73,77.37,point,2021,21
17.73,77.37,point,2022,8
17.73,77.37,point,2023,13
17.73,77.37,point,2024,9
17.73,77.37,station,2016,161
17.73,77.37,station,2017,192
17.73,77.37,station,2018,156
17.73,77.37,station,2019,11
17.73,77.37,station,2020,94
17.73,77.37,station,2021,24
17.73,77.37,station,2022,59
17.73,77.37,station,2023,77
17.73,77.39,point,2019,4
17.73,77.39,point,2020,1
17.73,77.39,point,2022,2
17.73,77.39,point,2024,2
17.73,77.42,point,2024,1
17.73,77.47,point,2019,1
17.73,77.49,point,2022,1
17.73,77.5,point,2023,1
17.73,77.5,point,2024,1
17.73,77.53,point,2023,1
17.73,77.53,point,2024,1
17.73,77.54,point,2021,1
17.73,77.77,point,2024,1
17.74,76.2,point,2023,2
17.74,76.54,point,2024,1
17.74,76.74,point,2019,2
17.74,76.74,point,2020,1
17.74,76.74,point,2021,2
17.74,76.74,point,2022,1
17.74,76.74,point,2023,3
17.74,76.8,point,2019,1
17.74,76.81,point,2019,1
17.74,76.82,point,2021,1
17.74,76.85,point,2023,1
17.74,76.89,point,2020,2
17.74,76.92,point,2019,4
17.74,76.93,point,2021,1
17.74,76.93,point,2024,3
17.74,76.95,point,2019,1
17.74,76.95,point,2020,1
17.74,76.95,point,2021,1
17.74,76.95,point,2023,1
17.74,76.96,point,2023,1
17.74,77.0,point,2023,1
17.74,77.01,point,2019,1
17.74,77.01,point,2024,2
17.74,77.05,point,2019,2
17.74,77.05,point,2021,3
17.74,77.07,point,2019,4
17.74,77.07,point,2021,4
17.74,77.07,point,2022,2
17.74,77.07,point,2023,3
17.74,77.07,point,2024,1
17.74,77.08,point,2019,2
17.74,77.08,point,2023,1
17.74,77.08,point,2024,1
17.74,77.09,point,2020,1
17.74,77.1,point,2019,1
17.74,77.13,point,2021,1
17.74,77.13,point,2023,3
17.74,77.15,point,2020,3
17.74,77.15,point,2021,3
17.74,77.16,point,2019,1
17.74,77.16,point,2020,2
17.74,77.16,point,2021,4
17.74,77.16,point,2022,1
17.74,77.16,point,2023,1
17.74,77.17,point,2020,1
17.74,77.19,point,2023,1
17.74,77.25,point,2019,2
17.74,77.25,point,2021,2
17.74,77.25,point,2022,4
17.74,77.27,point,2019,1
17.74,77.32,point,2021,2
17.74,77.32,point,2022,2
17.74,77.33,point,2019,2
17.74,77.33,point,2020,2
17.74,77.33,point,2021,4
17.74,77.33,point,2022,1
17.74,77.33,point,2023,2
17.74,77.34,point,2019,1
17.74,77.34,point,2023,5
17.74,77.35,point,2023,1
17.74,77.35,point,2024,1
17.74,77.37,point,2019,4
17.74,77.37,point,2021,3
17.74,77.37,point,2022,3
17.74,77.37,point,2023,1
17.74,77.4,point,2019,1
17.74,77.4,point,2021,1
17.74,77.4,point,2023,3
17.74,77.44,point,2019,2
17.74,77.44,point,2020,1
17.74,77.45,point,2023,1
17.74,77.46,point,2023,1
17.74,77.53,point,2021,1
17.74,77.53,point,2022,2
17.75,76.41,point,2024,1
17.75,76.62,point,2023,1
17.75,76.68,point,2024,1
17.75,76.73,point,2022,1
17.75,76.76,point,2022,1
17.75,76.77,point,2019,1
17.75,76.77,point,2022,1
17.75,76.77,point,2023,2
17.75,76.81,point,2020,1
17.75,76.82,point,2020,1
17.75,76.82,point,2022,1
17.75,76.82,point,2023,1
17.75,76.86,point,2024,1
17.75,76.9,point,2019,1
17.75,76.91,point,2019,1
17.75,76.93,point,2021,1
17.75,76.95,point,2019,2
17.75,76.95,point,2022,1
17.75,76.96,point,2019,3
17.75,76.97,point,2020,1
17.75,76.98,point,2019,2
17.75,77.01,point,2023,1
17.75,77.01,point,2024,2
17.75,77.04,point,2021,1
17.75,77.06,point,2019,1
17.75,77.06,point,2022,4
17.75,77.07,point,2024,1
17.75,77.08,point,2019,1
17.75,77.08,point,2020,1
17.75,77.08,point,2021,3
17.75,77.08,point,2022,3
17.75,77.08,point,2023,2
17.75,77.09,point,2023,1
17.75,77.12,point,2021,1
17.75,77.12,point,2023,2
17.75,77.12,point,2024,3
17.75,77.13,point,2021,1
17.75,77.13,point,2022,1
17.75,77.13,point,2024,1
17.75,77.16,point,2019,5
17.75,77.16,point,2020,4
17.75,77.16,point,2021,4
17.75,77.16,point,2022,3
17.75,77.16,point,2024,1
17.75,77.19,point,2022,1
17.75,77.28,point,2019,3
17.75,77.28,point,2022,1
17.75,77.28,point,2023,2
17.75,77.3,point,2019,5
17.75,77.3,point,2021,5
17.75,77.3,point,2022,3
17.75,77.3,point,2023,2
17.75,77.31,point,2019,4
17.75,77.31,point,2020,1
17.75,77.31,point,2021,4
17.75,77.31,point,2022,1
17.75,77.31,point,2023,5
17.75,77.32,point,2019,4
17.75,77.32,point,2020,1
17.75,77.32,point,2023,5
17.75,77.32,point,2024,1
17.75,77.36,point,2021,1
17.75,77.36,point,2022,2
17.75,77.39,point,2019,1
17.75,77.4,point,2020,1
17.75,77.4,point,2021,7
17.75,77.4,point,2022,6
17.75,77.4,point,2023,3
17.75,77.4,station,2016,155
17.75,77.4,station,2017,148
17.75,77.4,station,2018,127
17.75,77.4,station,2019,22
17.75,77.4,station,2020,58
17.75,77.4,station,2021,41
17.75,77.4,station,2022,49
17.75,77.4,station,2023,73
17.75,77.41,point,2024,1
17.75,77.48,point,2021,1
17.75,77.48,point,2022,2
17.75,77.48,point,2023,1
17.75,77.49,point,2021,1
17.75,77.5,point,2022,1
17.75,77.51,point,2020,1
17.75,77.51,point,2021,1
17.75,77.51,point,2022,1
17.75,77.52,point,2019,1
17.75,77.52,point,2021,2
17.75,77.52,point,2023,2
17.75,77.55,point,2021,1
17.75,77.55,point,2022,1
17.75,77.56,point,2022,1
17.75,77.56,point,2023,1
17.75,77.56,point,2024,1
17.76,76.49,point,2023,1
17.76,76.74,point,2022,1
17.76,76.75,point,2019,5
17.76,76.75,point,2020,1
17.76,76.75,point,2021,5
17.76,76.75,point,2022,3
17.76,76.75,point,2023,2
17.76,76.76,point,2022,1
17.76,76.76,point,2023,1
17.76,76.82,point,2019,3
17.76,76.82,point,2021,1
17.76,76.82,point,2022,5
17.76,76.82,point,2023,3
17.76,76.83,point,2023,1
17.76,76.93,point,2021,2
17.76,76.93,point,2022,1
17.76,76.96,point,2019,1
17.76,76.98,point,2021,1
17.76,77.0,point,2021,1
17.76,77.05,point,2022,1
17.76,77.09,point,2019,2
17.76,77.09,point,2021,5
17.76,77.09,point,2022,1
17.76,77.09,point,2023,3
17.76,77.1,point,2019,2
17.76,77.1,point,2020,1
17.76,77.1,point,2022,2
17.76,77.1,point,2023,1
17.76,77.1,point,2024,4
17.76,77.11,point,2023,1
17.76,77.12,point,2019,3
17.76,77.12,point,2020,2
17.76,77.12,point,2021,8
17.76,77.12,point,2022,10
17.76,77.12,point,2023,11
17.76,77.12,point,2024,2
17.76,77.13,point,2019,1
17.76,77.13,point,2021,2
17.76,77.13,point,2022,2
17.76,77.13,point,2023,7
17.76,77.13,point,2024,1
17.76,77.15,point,2019,4
17.76,77.15,point,2021,3
17.76,77.15,point,2023,4
17.76,77.16,point,2019,4
17.76,77.16,point,2020,1
17.76,77.16,point,2021,4
17.76,77.16,point,2022,1
17.76,77.16,point,2023,4
17.76,77.17,point,2019,2
17.76,77.17,point,2021,2
17.76,77.17,point,2022,2
17.76,77.17,point,2023,3
17.76,77.17,point,2024,1
17.76,77.18,point,2019,5
17.76,77.18,point,2020,2
17.76,77.18,point,2021,12
17.76,77.18,point,2022,4
17.76,77.18,point,2023,6
17.76,77.19,point,2019,5
17.76,77.19,point,2020,1
17.76,77.19,point,2021,5
17.76,77.19,point,2022,5
17.76,77.19,point,2023,3
17.76,77.19,point,2024,2
17.76,77.2,point,2022,1
17.76,77.2,point,2023,3
17.76,77.21,point,2020,1
17.76,77.21,point,2021,1
17.76,77.21,point,2023,1
17.76,77.22,point,2019,2
17.76,77.22,point,2020,1
17.76,77.22,point,2021,2
17.76,77.22,point,2022,2
17.76,77.22,point,2023,1
17.76,77.25,point,2021,4
17.76,77.25,point,2022,3
17.76,77.25,point,2023,2
17.76,77.26,point,2020,1
17.76,77.26,point,2021,3
17.76,77.26,point,2022,2
17.76,77.26,point,2023,2
17.76,77.27,point,2021,1
17.76,77.28,point,2019,7
17.76,77.28,point,2020,4
17.76,77.28,point,2021,3
17.76,77.28,point,2022,10
17.76,77.28,point,2023,5
17.76,77.28,point,2024,2
17.76,77.29,point,2019,3
17.76,77.29,point,2020,2
17.76,77.29,point,2021,9
17.76,77.29,point,2022,7
17.76,77.29,point,2023,2
17.76,77.3,point,2019,2
17.76,77.3,point,2021,2
17.76,77.3,point,2022,2
17.76,77.3,point,2023,3
17.76,77.32,point,2019,1
17.76,77.34,point,2021,2
17.76,77.34,point,2022,1
17.76,77.35,point,2019,1
17.76,77.35,point,2021,2
17.76,77.35,point,2022,1
17.76,77.35,point,2023,1
17.76,77.39,point,2022,2
17.76,77.41,point,2020,1
17.76,77.41,point,2022,2
17.76,77.45,point,2019,1
17.76,77.45,point,2023,1
17.76,77.46,point,2023,1
17.76,77.5,point,2023,2
17.76,77.5,station,2016,102
17.76,77.5,station,2017,117
17.76,77.5,station,2018,126
17.76,77.5,station,2019,13
17.76,77.5,station,2020,42
17.76,77.5,station,2021,32
17.76,77.5,station,2022,40
17.76,77.5,station,2023,10
17.76,77.51,point,2019,2
17.76,77.51,point,2021,4
17.76,77.51,point,2022,2
17.76,77.51,point,2023,3
17.76,77.54,point,2021,1
17.76,77.54,point,2022,1
17.76,77.56,point,2021,1
17.76,77.57,point,2023,1
17.77,75.11,point,2023,1
17.77,76.75,point,2021,1
17.77,76.75,point,2022,1
17.77,76.75,point,2023,3
17.77,76.82,point,2019,1
17.77,76.9,point,2019,1
17.77,76.92,point,2019,2
17.77,76.92,point,2022,1
17.77,76.93,point,2020,1
17.77,76.93,point,2021,2
17.77,76.93,point,2023,3
17.77,76.96,point,2020,1
17.77,76.96,point,2022,1
17.77,76.96,point,2023,2
17.77,76.97,point,2023,1
17.77,76.97,point,2024,2
17.77,77.01,point,2019,1
17.77,77.01,point,2021,1
17.77,77.01,point,2022,1
17.77,77.02,point,2022,1
17.77,77.03,point,2022,1
17.77,77.06,point,2020,1
17.77,77.06,point,2022,1
17.77,77.08,point,2019,1
17.77,77.08,point,2021,3
17.77,77.08,point,2022,3
17.77,77.08,point,2023,3
17.77,77.08,point,2024,1
17.77,77.09,point,2020,1
17.77,77.09,point,2021,4
17.77,77.09,point,2022,2
17.77,77.09,point,2023,6
17.77,77.09,point,2024,1
17.77,77.1,point,2019,1
17.77,77.1,point,2021,9
17.77,77.1,point,2022,12
17.77,77.1,point,2023,6
17.77,77.1,point,2024,3
17.77,77.11,point,2019,10
17.77,77.11,point,2020,2
17.77,77.11,point,2021,4
17.77,77.11,point,2022,9
17.77,77.11,point,2023,7
17.77,77.12,point,2019,15
17.77,77.12,point,2020,4
17.77,77.12,point,2021,24
17.77,77.12,point,2022,23
17.77,77.12,point,2023,47
17.77,77.12,point,2024,6
17.77,77.12,station,2016,325
17.77,77.12,station,2017,294
17.77,77.12,station,2018,289
17.77,77.12,station,2019,163
17.77,77.12,station,2020,132
17.77,77.12,station,2021,59
17.77,77.12,station,2022,58
17.77,77.12,station,2023,59
17.77,77.13,point,2019,36
17.77,77.13,point,2020,7
17.77,77.13,point,2021,31
17.77,77.13,point,2022,29
17.77,77.13,point,2023,34
17.77,77.13,point,2024,10
17.77,77.14,point,2019,7
17.77,77.14,point,2020,5
17.77,77.14,point,2021,4
17.77,77.14,point,2022,5
17.77,77.14,point,2023,7
17.77,77.14,point,2024,1
17.77,77.15,point,2019,3
17.77,77.15,point,2021,2
17.77,77.15,point,2022,1
17.77,77.15,point,2023,3
17.77,77.17,point,2024,1
17.77,77.19,point,2022,1
17.77,77.2,point,2022,1
17.77,77.2,point,2023,2
17.77,77.22,point,2022,1
17.77,77.23,point,2019,6
17.77,77.23,point,2020,1
17.77,77.23,point,2021,3
17.77,77.23,point,2022,5
17.77,77.23,point,2023,2
17.77,77.23,point,2024,1
17.77,77.24,point,2019,1
17.77,77.24,point,2021,1
17.77,77.24,point,2023,1
17.77,77.26,point,2019,1
17.77,77.26,point,2020,1
17.77,77.26,point,2023,3
17.77,77.27,point,2019,1
17.77,77.28,point,2020,1
17.77,77.28,point,2024,1
17.77,77.31,point,2019,2
17.77,77.31,point,2021,1
17.77,77.31,point,2022,1
17.77,77.31,point,2023,1
17.77,77.32,point,2022,1
17.77,77.34,point,2021,1
17.77,77.34,point,2022,3
17.77,77.34,point,2023,5
17.77,77.35,point,2022,1
17.77,77.38,point,2019,1
17.77,77.38,point,2024,1
17.77,77.41,point,2020,2
17.77,77.41,point,2022,2
17.77,77.42,point,2021,1
17.77,77.42,point,2022,1
17.77,77.45,point,2023,1
17.77,77.45,point,2024,1
17.77,77.5,point,2019,2
17.77,77.5,point,2020,1
17.77,77.5,point,2021,4
17.77,77.5,point,2022,5
17.77,77.5,point,2023,2
17.77,77.51,point,2019,1
17.77,77.51,point,2020,1
17.77,77.51,point,2021,1
17.77,77.51,point,2022,3
17.77,77.51,point,2023,1
17.77,77.52,point,2019,1
17.77,77.52,point,2024,1
17.77,77.53,point,2021,2
17.77,77.53,point,2022,1
17.77,77.53,point,2023,1
17.77,77.68,point,2023,1
17.78,75.39,point,2023,1
17.78,75.39,point,2024,1
17.78,75.99,point,2023,1
17.78,76.77,point,2019,2
17.78,76.79,point,2021,1
17.78,76.8,point,2023,2
17.78,76.82,point,2019,1
17.78,76.86,point,2019,1
17.78,76.86,point,2023,1
17.78,76.87,point,2024,1
17.78,76.88,point,2022,2
17.78,76.89,point,2019,3
17.78,76.89,point,2021,3
17.78,76.89,point,2022,1
17.78,76.89,point,2023,2
17.78,76.89,point,2024,1
17.78,76.9,point,2019,1
17.78,76.93,point,2022,1
17.78,76.93,point,2023,1
17.78,77.01,point,2020,1
17.78,77.02,point,2019,1
17.78,77.02,point,2022,4
17.78,77.02,point,2023,1
17.78,77.03,point,2020,1
17.78,77.03,point,2023,1
17.78,77.05,point,2019,1
17.78,77.05,point,2021,1
17.78,77.05,point,2023,2
17.78,77.06,point,2019,1
17.78,77.06,point,2021,1
17.78,77.06,point,2022,1
17.78,77.06,point,2023,2
17.78,77.07,point,2019,1
17.78,77.07,point,2021,4
17.78,77.07,point,2023,1
17.78,77.08,point,2021,3
17.78,77.08,point,2022,1
17.78,77.08,point,2023,1
17.78,77.1,point,2022,4
17.78,77.1,point,2024,2
17.78,77.11,point,2020,1
17.78,77.11,point,2021,4
17.78,77.11,point,2022,3
17.78,77.11,point,2023,1
17.78,77.12,point,2019,3
17.78,77.12,point,2020,2
17.78,77.12,point,2021,4
17.78,77.12,point,2022,1
17.78,77.12,point,2023,7
17.78,77.13,point,2019,2
17.78,77.13,point,2020,3
17.78,77.13,point,2021,10
17.78,77.13,point,2022,7
17.78,77.13,point,2023,11
17.78,77.13,point,2024,2
17.78,77.19,point,2022,2
17.78,77.19,point,2023,2
17.78,77.23,point,2020,1
17.78,77.24,point,2019,1
17.78,77.26,point,2020,1
17.78,77.26,point,2021,1
17.78,77.28,point,2019,1
17.78,77.33,point,2019,1
17.78,77.37,point,2021,3
17.78,77.41,point,2019,1
17.78,77.42,point,2019,2
17.78,77.44,point,2023,1
17.78,77.48,point,2021,1
17.78,77.48,point,2023,1
17.78,77.48,point,2024,1
17.78,77.49,point,2022,1
17.78,77.49,point,2023,2
17.78,77.49,point,2024,1
17.78,77.5,point,2019,3
17.78,77.5,point,2020,1
17.78,77.5,point,2021,2
17.78,77.5,point,2022,2
17.78,77.5,point,2023,5
17.79,76.77,point,2022,1
17.79,76.78,point,2019,1
17.79,76.78,point,2023,1
17.79,76.79,point,2021,1
17.79,76.8,point,2022,1
17.79,76.82,point,2019,1
17.79,76.85,point,2019,1
17.79,76.87,point,2021,3
17.79,76.9,point,2023,1
17.79,76.93,point,2019,4
17.79,76.93,point,2020,1
17.79,76.93,point,2021,4
17.79,76.93,point,2022,3
17.79,76.93,point,2023,3
17.79,76.95,point,2022,1
17.79,76.95,point,2023,1
17.79,76.96,point,2021,1
17.79,76.96,point,2022,2
17.79,76.96,point,2024,1
17.79,76.97,point,2022,1
17.79,77.04,point,2019,7
17.79,77.04,point,2020,1
17.79,77.04,point,2021,6
17.79,77.04,point,2022,9
17.79,77.04,point,2023,13
17.79,77.04,point,2024,3
17.79,77.05,point,2019,1
17.79,77.05,point,2020,1
17.79,77.05,point,2021,3
17.79,77.05,point,2022,13
17.79,77.05,point,2023,2
17.79,77.06,point,2019,4
17.79,77.06,point,2021,1
17.79,77.06,point,2022,2
17.79,77.06,point,2023,1
17.79,77.07,point,2023,3
17.79,77.11,point,2021,1
17.79,77.11,point,2023,1
17.79,77.12,point,2019,2
17.79,77.12,point,2021,9
17.79,77.12,point,2022,6
17.79,77.12,point,2023,5
17.79,77.12,point,2024,2
17.79,77.13,point,2020,1
17.79,77.13,point,2023,2
17.79,77.18,point,2019,1
17.79,77.2,point,2019,1
17.79,77.2,point,2022,2
17.79,77.2,point,2023,2
17.79,77.21,point,2020,1
17.79,77.22,point,2021,1
17.79,77.22,point,2022,1
17.79,77.22,point,2023,1
17.79,77.26,point,2019,1
17.79,77.28,point,2019,2
17.79,77.28,point,2020,2
17.79,77.28,point,2021,2
17.79,77.28,point,2023,3
17.79,77.3,point,2023,1
17.79,77.32,point,2021,1
17.79,77.32,point,2022,1
17.79,77.36,point,2020,1
17.79,77.36,point,2021,1
17.79,77.37,point,2021,1
17.79,77.37,point,2022,1
17.79,77.42,point,2019,2
17.79,77.42,point,2020,3
17.79,77.42,point,2023,1
17.79,77.43,point,2020,1
17.79,77.44,point,2019,2
17.79,77.44,point,2023,6
17.79,77.45,point,2023,1
17.79,77.47,point,2019,1
17.79,77.47,point,2023,1
17.79,77.47,point,2024,1
17.79,77.48,point,2022,2
17.79,77.49,point,2020,1
17.79,77.55,point,2023,1
17.79,77.7,point,2023,2
17.8,76.79,point,2019,1
17.8,76.79,point,2023,1
17.8,76.81,point,2021,1
