case_id,person_token,role,district,year
SYN-C-01120,PT-4f8feda1d763,victim,Bengaluru Urban,2023
SYN-C-01121,PT-4a1364af9f6c,victim,Bengaluru Urban,2019
SYN-C-01121,PT-6ce4659f9517,victim,Bengaluru Urban,2019
SYN-C-01122,PT-b1fb262afaf4,victim,Mysuru,2020
SYN-C-01123,PT-aac4a4cd8092,victim,Bengaluru Urban,2022
SYN-C-01124,PT-eee793be5fe2,victim,Mysuru,2021
SYN-C-01125,PT-5d469c7bc2e9,victim,Kalaburagi,2019
SYN-C-01125,PT-e565fd232245,victim,Kalaburagi,2019
SYN-C-01126,PT-2c4c28efc500,victim,Mysuru,2020
SYN-C-01127,PT-975edb60fb5a,victim,Belagavi,2023
SYN-C-01128,PT-48a8d9f1d8ab,victim,Bengaluru Urban,2023
SYN-C-01129,PT-a4bba6a8b313,victim,Bengaluru Urban,2019
SYN-C-01130,PT-2f4eb71bef8a,victim,Bengaluru Urban,2020
SYN-C-01131,PT-4d7a633e02c9,victim,Bengaluru Urban,2020
SYN-C-01132,PT-97ed429dfb07,victim,Bengaluru Urban,2022
SYN-C-01133,PT-16c3f00c4c7b,victim,Bengaluru Urban,2023
SYN-C-01133,PT-5e4c04f0d0c8,victim,Bengaluru Urban,2023
SYN-C-01134,PT-81ef2e274bbe,victim,Mysuru,2023
SYN-C-01135,PT-d16f443f6851,victim,Belagavi,2019
SYN-C-01136,PT-64748a0e1530,victim,Bengaluru Urban,2019
SYN-C-01137,PT-62cfd2ed5e15,victim,Bengaluru Urban,2021
SYN-C-01137,PT-ca005da84ec9,victim,Bengaluru Urban,2021
SYN-C-01137,PT-58e1b637e98c,victim,Bengaluru Urban,2021
SYN-C-01138,PT-2322d3d6797e,victim,Kalaburagi,2022
SYN-C-01138,PT-4ba1daa05580,victim,Kalaburagi,2022
SYN-C-01139,PT-6122d0e0e5b6,victim,Bengaluru Urban,2022
SYN-C-01140,PT-79a7e18d57de,victim,Bengaluru Urban,2022
SYN-C-01141,PT-a287f7b75cb1,victim,Bengaluru Urban,2023
SYN-C-01142,PT-8a5d5a7c2fa5,victim,Bengaluru Urban,2023
SYN-C-01142,PT-dc35e189d2e8,victim,Bengaluru Urban,2023
SYN-C-01143,PT-b8c817bcbe91,victim,Bengaluru Urban,2020
SYN-C-01144,PT-290ce5d74005,victim,Bengaluru Urban,2019
SYN-C-01144,PT-db0e7ff950d2,victim,Bengaluru Urban,2019
SYN-C-01144,PT-2b49d062c77f,victim,Bengaluru Urban,2019
SYN-C-01145,PT-988a9ccfc838,victim,Bengaluru Urban,2022
SYN-C-01146,PT-e618490ae7e5,victim,Mysuru,2021
SYN-C-01147,PT-ff528639534a,victim,Bengaluru Urban,2023
SYN-C-01148,PT-4ae453ad3769,victim,Belagavi,2022
SYN-C-01149,PT-7779fb45b03d,victim,Bengaluru Urban,2021
SYN-C-01150,PT-28c93b4841e4,victim,Bengaluru Urban,2021
SYN-C-01151,PT-fd8955501de4,victim,Bengaluru Urban,2022
SYN-C-01152,PT-7df68440d6bf,victim,Bengaluru Urban,2022
SYN-C-01153,PT-859d45b0dc8f,victim,Tumakuru,2020
SYN-C-01154,PT-2f6e4c4ed07c,victim,Bengaluru Urban,2021
SYN-C-01154,PT-337820f9c1a1,victim,Bengaluru Urban,2021
SYN-C-01154,PT-ede741ab577f,victim,Bengaluru Urban,2021
SYN-C-01155,PT-271453af5bdc,victim,Bengaluru Urban,2021
SYN-C-01156,PT-c27b877ab40e,victim,Bengaluru Urban,2023
SYN-C-01156,PT-26ef14a5fe14,victim,Bengaluru Urban,2023
SYN-C-01157,PT-39b84975581a,victim,Mysuru,2021
SYN-C-01158,PT-2c93d4ff549f,victim,Bengaluru Urban,2023
SYN-C-01159,PT-39e50a9be91c,victim,Bengaluru Urban,2022
SYN-C-01160,PT-f7a47b082dbd,victim,Kalaburagi,2021
SYN-C-01161,PT-a33f7841d2de,victim,Bengaluru Urban,2022
SYN-C-01161,PT-853e5884717e,victim,Bengaluru Urban,2022
SYN-C-01162,PT-774583168ec1,victim,Tumakuru,2021
SYN-C-01163,PT-3cbfbf0213d6,victim,Bengaluru Urban,2020
SYN-C-01164,PT-667b0e8f5ff0,victim,Bengaluru Urban,2019
SYN-C-01165,PT-6b119f1f8d8d,victim,Kalaburagi,2023
SYN-C-01166,PT-893bf8f018e2,victim,Bengaluru Urban,2020
SYN-C-01167,PT-dfc16b3a50c4,victim,Mysuru,2019
SYN-C-01167,PT-41ad1ac8519e,victim,Mysuru,2019
SYN-C-01168,PT-4d1b1b0052af,victim,Bengaluru Urban,2023
SYN-C-01168,PT-d53f57548045,victim,Bengaluru Urban,2023
SYN-C-01169,PT-b6edaf4e6514,victim,Bengaluru Urban,2022
SYN-C-01170,PT-cd18c7a63fbd,victim,Bengaluru Urban,2019
SYN-C-01170,PT-120e6ddebf82,victim,Bengaluru Urban,2019
SYN-C-01170,PT-8685475c3dbb,victim,Bengaluru Urban,2019
SYN-C-01171,PT-69254ba826f9,victim,Bengaluru Urban,2023
SYN-C-01172,PT-56111ec33db7,victim,Belagavi,2023
SYN-C-01173,PT-729ff744bf7e,victim,Tumakuru,2021
SYN-C-01174,PT-0003ba8b8c0f,victim,Mysuru,2020
SYN-C-01175,PT-f1b4622f473e,victim,Bengaluru Urban,2020
SYN-C-01176,PT-167aad221115,victim,Bengaluru Urban,2019
SYN-C-01177,PT-32e7bdea93ea,victim,Mysuru,2021
SYN-C-01177,PT-a6e7f0677a7c,victim,Mysuru,2021
SYN-C-01178,PT-1917b4cfaaa1,victim,Bengaluru Urban,2022
SYN-C-01178,PT-cfab6f76600e,victim,Bengaluru Urban,2022
SYN-C-01179,PT-e6947b668e71,victim,Bengaluru Urban,2019
SYN-C-01180,PT-24949c12b221,victim,Bengaluru Urban,2022
SYN-C-01180,PT-d566e0b7abd5,victim,Bengaluru Urban,2022
SYN-C-01181,PT-b4e9b6af1143,victim,Bengaluru Urban,2020
SYN-C-01182,PT-da7695652ed2,victim,Bengaluru Urban,2021
SYN-C-01183,PT-c78a8c26d081,victim,Bengaluru Urban,2023
SYN-C-01184,PT-a5caba003602,victim,Mysuru,2022
SYN-C-01185,PT-3fb527c9afae,victim,Kalaburagi,2020
SYN-C-01186,PT-ff067edba56c,victim,Bengaluru Urban,2019
SYN-C-01187,PT-0c44f873fa91,victim,Bengaluru Urban,2022
SYN-C-01188,PT-51c1031677ae,victim,Bengaluru Urban,2022
SYN-C-01189,PT-b61c82eeed65,victim,Tumakuru,2023
SYN-C-01190,PT-fb7ebbee8d64,victim,Bengaluru Urban,2019
SYN-C-01190,PT-01ab8e8cb66d,victim,Bengaluru Urban,2019
SYN-C-01191,PT-fe0a982227f3,victim,Bengaluru Urban,2022
SYN-C-01192,PT-116fe233359b,victim,Mysuru,2022
SYN-C-01193,PT-706a0f1ad9f8,victim,Bengaluru Urban,2021
SYN-C-01194,PT-f9a7289e2ab7,victim,Bengaluru Urban,2020
SYN-C-01194,PT-7f8f7cf466b0,victim,Bengaluru Urban,2020
SYN-C-01195,PT-854964bd8d49,victim,Bengaluru Urban,2022
SYN-C-01196,PT-e182bd26ce12,victim,Bengaluru Urban,2020
SYN-C-01197,PT-2b64310efec8,victim,Mysuru,2023
SYN-C-01198,PT-74dc4968597a,victim,Bengaluru Urban,2019
SYN-C-01198,PT-9d59176a8e90,victim,Bengaluru Urban,2019
SYN-C-01199,PT-13059dd8b8de,victim,Bengaluru Urban,2019
SYN-C-01200,PT-01f2b5f74aff,victim,Bengaluru Urban,2019
SYN-C-01201,PT-2d653a9bfc93,victim,Bengaluru Urban,2023
SYN-C-01202,PT-faa381782cc1,victim,Bengaluru Urban,2020
SYN-C-01203,PT-24651262af2a,victim,Mysuru,2022
SYN-C-01203,PT-cf37d60b2e77,victim,Mysuru,2022
SYN-C-01204,PT-7de8d8969fb9,victim,Mysuru,2021
SYN-C-01205,PT-6ed3f8aef7bd,victim,Tumakuru,2019
SYN-C-01206,PT-773b486136ee,victim,Bengaluru Urban,2020
SYN-C-01207,PT-1ae463bfd05c,victim,Belagavi,2019
SYN-C-01208,PT-ee47a77dbd96,victim,Bengaluru Urban,2021
SYN-C-01209,PT-38221031ad58,victim,Tumakuru,2021
SYN-C-01210,PT-20627da6f5f4,victim,Bengaluru Urban,2023
SYN-C-01211,PT-470a1e80095b,victim,Belagavi,2023
SYN-C-01211,PT-80ae6363a13a,victim,Belagavi,2023
SYN-C-01212,PT-f85fb9ce2c9b,victim,Bengaluru Urban,2023
SYN-C-01213,PT-e693eb930d5c,victim,Mysuru,2022
SYN-C-01214,PT-d0a8ae94f2c0,victim,Tumakuru,2021
SYN-C-01215,PT-d3f23c5e425c,victim,Bengaluru Urban,2023
SYN-C-01216,PT-99d19d589bb3,victim,Mysuru,2020
SYN-C-01217,PT-b2e38912ade0,victim,Kalaburagi,2023
SYN-C-01218,PT-bac96e72b31e,victim,Bengaluru Urban,2021
SYN-C-01218,PT-cfc2ceb018fb,victim,Bengaluru Urban,2021
SYN-C-01219,PT-ec0b6632e109,victim,Bengaluru Urban,2019
SYN-C-01220,PT-206de900d8e2,victim,Bengaluru Urban,2023
SYN-C-01221,PT-6116af3d3aff,victim,Bengaluru Urban,2019
SYN-C-01222,PT-b9dc83502582,victim,Bengaluru Urban,2021
SYN-C-01223,PT-1eb269c377b1,victim,Tumakuru,2023
SYN-C-01224,PT-280e51d5395d,victim,Bengaluru Urban,2022
SYN-C-01225,PT-6062ae7d317a,victim,Bengaluru Urban,2022
SYN-C-01226,PT-306c492e3b77,victim,Tumakuru,2020
SYN-C-01226,PT-1a3a7aeaa89c,victim,Tumakuru,2020
SYN-C-01227,PT-cc2fd0f5c150,victim,Bengaluru Urban,2020
SYN-C-01228,PT-66e8f6b9aaf8,victim,Tumakuru,2023
SYN-C-01229,PT-41f9f181a626,victim,Mysuru,2022
SYN-C-01230,PT-e2af92550c52,victim,Bengaluru Urban,2021
SYN-C-01231,PT-f321e40fee65,victim,Bengaluru Urban,2020
SYN-C-01232,PT-d793061e7d55,victim,Bengaluru Urban,2019
SYN-C-01233,PT-88f4a63cd9d5,victim,Mysuru,2022
SYN-C-01234,PT-9c27e2167718,victim,Bengaluru Urban,2019
SYN-C-01235,PT-a3a1e71d37f1,victim,Belagavi,2019
SYN-C-01236,PT-c8a60d4839fe,victim,Mysuru,2021
SYN-C-01237,PT-fb683178ab95,victim,Bengaluru Urban,2023
SYN-C-01237,PT-c0d2c96f3c69,victim,Bengaluru Urban,2023
SYN-C-01238,PT-7d0ce1b0edd8,victim,Bengaluru Urban,2023
SYN-C-01239,PT-f1536daf90ca,victim,Bengaluru Urban,2023
SYN-C-01240,PT-0a6efbca6b1e,victim,Belagavi,2022
SYN-C-01240,PT-96aca05f9a4e,victim,Belagavi,2022
SYN-C-01240,PT-eaf0fc01597f,victim,Belagavi,2022
SYN-C-01241,PT-d51ea1dc0b48,victim,Bengaluru Urban,2019
SYN-C-01242,PT-1b8407637c79,victim,Bengaluru Urban,2022
SYN-C-01242,PT-eb9c1b81a3d1,victim,Bengaluru Urban,2022
SYN-C-01243,PT-dee8f9861c57,victim,Belagavi,2022
SYN-C-01244,PT-6010c68c0524,victim,Bengaluru Urban,2022
SYN-C-01245,PT-8d1351d04961,victim,Bengaluru Urban,2023
SYN-C-01246,PT-5184bea5e9dc,victim,Bengaluru Urban,2023
SYN-C-01246,PT-7660bbef4194,victim,Bengaluru Urban,2023
SYN-C-01247,PT-abae1e60110b,victim,Bengaluru Urban,2023
SYN-C-01248,PT-2d2a539454a9,victim,Belagavi,2022
SYN-C-01248,PT-dca7f4a8552e,victim,Belagavi,2022
SYN-C-01249,PT-a62ae9cd9aa3,victim,Bengaluru Urban,2020
SYN-C-01249,PT-c6ed9482433a,victim,Bengaluru Urban,2020
SYN-C-01250,PT-1d2f850949d9,victim,Mysuru,2021
SYN-C-01251,PT-4804f9fa3d12,victim,Bengaluru Urban,2019
SYN-C-01251,PT-4df85b73fc9d,victim,Bengaluru Urban,2019
SYN-C-01252,PT-fe1d1bee1de5,victim,Bengaluru Urban,2022
SYN-C-01253,PT-b356325d0612,victim,Belagavi,2022
SYN-C-01254,PT-914640dc6876,victim,Tumakuru,2019
SYN-C-01254,PT-4090463f7347,victim,Tumakuru,2019
SYN-C-01254,PT-dd4df5bb84f9,victim,Tumakuru,2019
SYN-C-01255,PT-9e5db4d01dcd,victim,Bengaluru Urban,2019
SYN-C-01256,PT-9e588ce65481,victim,Bengaluru Urban,2021
SYN-C-01257,PT-8b5a436a2c94,victim,Bengaluru Urban,2022
SYN-C-01258,PT-15bcb6779bf9,victim,Bengaluru Urban,2023
SYN-C-01259,PT-3aaa61ed4e17,victim,Tumakuru,2019
SYN-C-01260,PT-806ead8f5c56,victim,Bengaluru Urban,2023
SYN-C-01261,PT-f56a525a33b9,victim,Bengaluru Urban,2021
SYN-C-01262,PT-64f93ccdfcfa,victim,Bengaluru Urban,2019
SYN-C-01262,PT-272b6c30ece0,victim,Bengaluru Urban,2019
SYN-C-01263,PT-77071f076770,victim,Bengaluru Urban,2023
SYN-C-01264,PT-c45e47109d6c,victim,Tumakuru,2022
SYN-C-01265,PT-ea0d8181629e,victim,Belagavi,2020
SYN-C-01266,PT-b9557b99630c,victim,Bengaluru Urban,2023
SYN-C-01267,PT-c476cf87d09a,victim,Bengaluru Urban,2019
SYN-C-01268,PT-ab09f87a2e4f,victim,Bengaluru Urban,2022
SYN-C-01269,PT-d89d8775a2f7,victim,Bengaluru Urban,2022
SYN-C-01270,PT-74094ad44cfc,victim,Bengaluru Urban,2023
SYN-C-01270,PT-95b2b7dbb3c5,victim,Bengaluru Urban,2023
SYN-C-01271,PT-0734a5846c78,victim,Tumakuru,2023
SYN-C-01271,PT-26b8173f7f50,victim,Tumakuru,2023
SYN-C-01272,PT-bc56764624e0,victim,Bengaluru Urban,2023
SYN-C-01273,PT-6e9d29d3f0b6,victim,Bengaluru Urban,2021
SYN-C-01274,PT-841e20ab22d6,victim,Bengaluru Urban,2023
SYN-C-01275,PT-4e8c6385e483,victim,Bengaluru Urban,2022
SYN-C-01275,PT-999147078738,victim,Bengaluru Urban,2022
SYN-C-01275,PT-aa24f6e5fcd1,victim,Bengaluru Urban,2022
SYN-C-01276,PT-be840c6670a9,victim,Bengaluru Urban,2021
SYN-C-01277,PT-a7924b052dab,victim,Bengaluru Urban,2021
SYN-C-01277,PT-353f516a258e,victim,Bengaluru Urban,2021
SYN-C-01277,PT-c32adb600d62,victim,Bengaluru Urban,2021
SYN-C-01278,PT-31c24d5153c6,victim,Bengaluru Urban,2022
SYN-C-01278,PT-5a049ff0d2f0,victim,Bengaluru Urban,2022
SYN-C-01278,PT-a38a0c68d904,victim,Bengaluru Urban,2022
SYN-C-01278,PT-15890dd278b2,victim,Bengaluru Urban,2022
SYN-C-01279,PT-1faa24eb2f94,victim,Bengaluru Urban,2020
SYN-C-01280,PT-d4115c68e604,victim,Bengaluru Urban,2020
SYN-C-01280,PT-4cd106b610d5,victim,Bengaluru Urban,2020
SYN-C-01280,PT-e4ce24884868,victim,Bengaluru Urban,2020
SYN-C-01281,PT-04bdfe07d7e3,victim,Bengaluru Urban,2019
SYN-C-01282,PT-1bade44d4e13,victim,Bengaluru Urban,2021
SYN-C-01283,PT-534c2ca71311,victim,Bengaluru Urban,2020
SYN-C-01284,PT-bb0c4d7ceae2,victim,Kalaburagi,2023
SYN-C-01285,PT-1295a14848ca,victim,Mysuru,2019
SYN-C-01286,PT-30417de2ff39,victim,Bengaluru Urban,2021
SYN-C-01287,PT-7126788a443d,victim,Bengaluru Urban,2023
SYN-C-01287,PT-67c43f70dba9,victim,Bengaluru Urban,2023
SYN-C-01288,PT-c4e01cdf401a,victim,Mysuru,2022
SYN-C-01288,PT-02df6d9d7725,victim,Mysuru,2022
SYN-C-01288,PT-914cd3d40d36,victim,Mysuru,2022
SYN-C-01289,PT-135c809fb86a,victim,Bengaluru Urban,2021
SYN-C-01289,PT-f0b6a8144922,victim,Bengaluru Urban,2021
SYN-C-01290,PT-90506d0da2e1,victim,Bengaluru Urban,2022
SYN-C-01291,PT-41fccf81fe9a,victim,Bengaluru Urban,2021
SYN-C-01292,PT-0a021fb9fff3,victim,Bengaluru Urban,2023
SYN-C-01293,PT-8ccfca216cab,victim,Tumakuru,2021
SYN-C-01293,PT-8bd5295a687a,victim,Tumakuru,2021
SYN-C-01293,PT-f146b28ed912,victim,Tumakuru,2021
SYN-C-01294,PT-ec04844e9775,victim,Bengaluru Urban,2019
SYN-C-01295,PT-ea38dcbaf404,victim,Tumakuru,2021
SYN-C-01296,PT-689f5f4fe0f7,victim,Bengaluru Urban,2023
SYN-C-01297,PT-8fd8c90cd577,victim,Kalaburagi,2019
SYN-C-01298,PT-542214c12dfb,victim,Bengaluru Urban,2023
SYN-C-01298,PT-d0dd1843582c,victim,Bengaluru Urban,2023
SYN-C-01299,PT-3e655d385436,victim,Mysuru,2020
SYN-C-01300,PT-78670b9fdebe,victim,Bengaluru Urban,2020
SYN-C-01301,PT-900af5a7e152,victim,Bengaluru Urban,2023
SYN-C-01302,PT-f6d6d1175ad1,victim,Bengaluru Urban,2020
SYN-C-01303,PT-ad0d15e54a4a,victim,Bengaluru Urban,2022
SYN-C-01304,PT-46b96a8a3abe,victim,Bengaluru Urban,2023
SYN-C-01305,PT-6becdffa5386,victim,Bengaluru Urban,2019
SYN-C-01306,PT-3e89bdbcc95c,victim,Belagavi,2023
SYN-C-01307,PT-f510c53c0f8b,victim,Kalaburagi,2019
SYN-C-01308,PT-afe8e008c349,victim,Kalaburagi,2021
SYN-C-01309,PT-7579066ab778,victim,Bengaluru Urban,2023
SYN-C-01310,PT-8823f84394d7,victim,Bengaluru Urban,2020
SYN-C-01311,PT-1dff2980b07e,victim,Bengaluru Urban,2023
SYN-C-01312,PT-a95ff049cd66,victim,Bengaluru Urban,2019
SYN-C-01313,PT-b44406b249db,victim,Bengaluru Urban,2023
SYN-C-01314,PT-303fd58b046d,victim,Bengaluru Urban,2022
SYN-C-01315,PT-28e05cc323e2,victim,Bengaluru Urban,2023
SYN-C-01315,PT-c3cef6d432e8,victim,Bengaluru Urban,2023
SYN-C-01316,PT-8b2b9f932804,victim,Bengaluru Urban,2021
SYN-C-01317,PT-d7784c060dac,victim,Bengaluru Urban,2020
SYN-C-01318,PT-434143cf9aae,victim,Bengaluru Urban,2023
SYN-C-01319,PT-43d056e7ddaa,victim,Bengaluru Urban,2022
SYN-C-01320,PT-f3c209da9ee5,victim,Bengaluru Urban,2023
SYN-C-01321,PT-a616f6a9e8fc,victim,Bengaluru Urban,2021
SYN-C-01321,PT-5ec0351c25be,victim,Bengaluru Urban,2021
SYN-C-01321,PT-ff6bdf66d9ec,victim,Bengaluru Urban,2021
SYN-C-01322,PT-9d54d0f88b82,victim,Bengaluru Urban,2019
SYN-C-01322,PT-ee639de1d03c,victim,Bengaluru Urban,2019
SYN-C-01323,PT-5b4dee384ac6,victim,Bengaluru Urban,2022
SYN-C-01324,PT-6dc3c63a1150,victim,Bengaluru Urban,2023
SYN-C-01324,PT-02009e809517,victim,Bengaluru Urban,2023
SYN-C-01324,PT-c49313f6b93f,victim,Bengaluru Urban,2023
SYN-C-01325,PT-bcc2a41a8c7a,victim,Mysuru,2023
SYN-C-01326,PT-18a3a0f0b7ed,victim,Mysuru,2021
SYN-C-01327,PT-f217b5e850ce,victim,Belagavi,2023
SYN-C-01328,PT-061628e3bea1,victim,Bengaluru Urban,2023
SYN-C-01329,PT-c3821fd5cae5,victim,Bengaluru Urban,2020
SYN-C-01329,PT-aa433236ef13,victim,Bengaluru Urban,2020
SYN-C-01330,PT-0fdcc2b41774,victim,Bengaluru Urban,2023
SYN-C-01331,PT-361f30673cb2,victim,Bengaluru Urban,2021
SYN-C-01332,PT-9b8abae37295,victim,Bengaluru Urban,2020
SYN-C-01333,PT-2166ed0b24c9,victim,Bengaluru Urban,2022
SYN-C-01334,PT-0b541368e09f,victim,Bengaluru Urban,2022
SYN-C-01335,PT-85477306ad1f,victim,Bengaluru Urban,2023
SYN-C-01336,PT-7a8937a99192,victim,Bengaluru Urban,2023
SYN-C-01336,PT-e288cb54ae67,victim,Bengaluru Urban,2023
SYN-C-01336,PT-5d9008350f4a,victim,Bengaluru Urban,2023
SYN-C-01337,PT-c4d983e643aa,victim,Bengaluru Urban,2023
SYN-C-01338,PT-9010b0109d6a,victim,Bengaluru Urban,2021
SYN-C-01339,PT-d469ca90ab51,victim,Bengaluru Urban,2023
SYN-C-01340,PT-54742488871f,victim,Bengaluru Urban,2021
SYN-C-01340,PT-175d701a1476,victim,Bengaluru Urban,2021
SYN-C-01340,PT-e037bb109b32,victim,Bengaluru Urban,2021
SYN-C-01341,PT-c3268a5c70f6,victim,Bengaluru Urban,2023
SYN-C-01342,PT-800c5a1ee7cb,victim,Bengaluru Urban,2022
SYN-C-01343,PT-7c5dadc32b2d,victim,Bengaluru Urban,2022
SYN-C-01344,PT-1e7b105980cc,victim,Belagavi,2020
SYN-C-01344,PT-aba67b0ef208,victim,Belagavi,2020
SYN-C-01345,PT-10a33fb221e7,victim,Bengaluru Urban,2022
SYN-C-01346,PT-f015d09d49c6,victim,Bengaluru Urban,2019
SYN-C-01347,PT-4b5ea7bb1e1d,victim,Bengaluru Urban,2021
SYN-C-01348,PT-7ff7cb99e1b2,victim,Belagavi,2023
SYN-C-01349,PT-906df2e88293,victim,Bengaluru Urban,2023
SYN-C-01350,PT-c14cbd72e9af,victim,Mysuru,2021
SYN-C-01351,PT-ab4d771da4af,victim,Bengaluru Urban,2021
SYN-C-01352,PT-818ff09b68b9,victim,Bengaluru Urban,2019
SYN-C-01353,PT-2b284466fb0f,victim,Bengaluru Urban,2023
SYN-C-01353,PT-c35915619974,victim,Bengaluru Urban,2023
SYN-C-01353,PT-468bcc7857e2,victim,Bengaluru Urban,2023
SYN-C-01354,PT-c680e34b38d4,victim,Bengaluru Urban,2019
SYN-C-01354,PT-516d89e711c3,victim,Bengaluru Urban,2019
SYN-C-01355,PT-82b13f41f120,victim,Mysuru,2021
SYN-C-01356,PT-43e4d9882f0c,victim,Bengaluru Urban,2019
SYN-C-01356,PT-1de629726772,victim,Bengaluru Urban,2019
SYN-C-01357,PT-cd167460fa6b,victim,Bengaluru Urban,2021
SYN-C-01357,PT-da07a38773fb,victim,Bengaluru Urban,2021
SYN-C-01357,PT-0e24f7ef099f,victim,Bengaluru Urban,2021
SYN-C-01358,PT-54ee936cb689,victim,Bengaluru Urban,2022
SYN-C-01358,PT-46d3c1d2f673,victim,Bengaluru Urban,2022
SYN-C-01358,PT-ade773ec6660,victim,Bengaluru Urban,2022
SYN-C-01359,PT-03e8ccc4c766,victim,Bengaluru Urban,2019
SYN-C-01359,PT-6123c289ace5,victim,Bengaluru Urban,2019
SYN-C-01360,PT-d241ce04d9b7,victim,Bengaluru Urban,2020
SYN-C-01361,PT-029a9dd855e7,victim,Bengaluru Urban,2020
SYN-C-01362,PT-1bf62c0c18cc,victim,Bengaluru Urban,2023
SYN-C-01363,PT-78b096a3964e,victim,Tumakuru,2023
SYN-C-01363,PT-ff23d29cb06e,victim,Tumakuru,2023
SYN-C-01363,PT-ca1c1c68837b,victim,Tumakuru,2023
SYN-C-01364,PT-1701419a320f,victim,Bengaluru Urban,2021
SYN-C-01364,PT-cd15401275f4,victim,Bengaluru Urban,2021
SYN-C-01365,PT-48ca4488729c,victim,Kalaburagi,2019
SYN-C-01366,PT-0e796bd0601e,victim,Bengaluru Urban,2019
SYN-C-01367,PT-6ca0e37239d4,victim,Bengaluru Urban,2022
SYN-C-01368,PT-21420f7fd3a8,victim,Bengaluru Urban,2021
SYN-C-01369,PT-c6450e7ec8b2,victim,Bengaluru Urban,2020
SYN-C-01370,PT-1c8bc62301ca,victim,Kalaburagi,2022
SYN-C-01371,PT-e42a888318f5,victim,Bengaluru Urban,2023
SYN-C-01372,PT-1dcabe66dfa9,victim,Bengaluru Urban,2019
SYN-C-01373,PT-03f6872676bf,victim,Bengaluru Urban,2020
SYN-C-01374,PT-5c9db5cc1b19,victim,Kalaburagi,2022
SYN-C-01375,PT-0e4fac9b4299,victim,Tumakuru,2023
SYN-C-01376,PT-6bb1dfc02c38,victim,Bengaluru Urban,2023
SYN-C-01377,PT-9343b7f43b3d,victim,Mysuru,2020
SYN-C-01378,PT-5fa5ec96f051,victim,Tumakuru,2023
SYN-C-01379,PT-beeea6c1d4b9,victim,Bengaluru Urban,2023
SYN-C-01380,PT-b964c6e1327b,victim,Bengaluru Urban,2023
SYN-C-01381,PT-16ffad9b9bec,victim,Bengaluru Urban,2019
SYN-C-01382,PT-46206c6c72e5,victim,Bengaluru Urban,2021
SYN-C-01382,PT-8099a18c20f0,victim,Bengaluru Urban,2021
SYN-C-01383,PT-e714e1b56fb4,victim,Bengaluru Urban,2023
SYN-C-01384,PT-34509a6e1c9e,victim,Mysuru,2023
SYN-C-01385,PT-751a6b4e53e2,victim,Bengaluru Urban,2020
SYN-C-01386,PT-fe2b17cf65e5,victim,Bengaluru Urban,2021
SYN-C-01387,PT-1477a2e90959,victim,Belagavi,2020
SYN-C-01388,PT-a7515afd88f5,victim,Bengaluru Urban,2023
SYN-C-01389,PT-605415da7528,victim,Bengaluru Urban,2021
SYN-C-01390,PT-6889b7a94bc7,victim,Kalaburagi,2020
SYN-C-01390,PT-7c5b226d5eb7,victim,Kalaburagi,2020
SYN-C-01391,PT-a6adb1436fbb,victim,Bengaluru Urban,2020
SYN-C-01391,PT-1db9624084b0,victim,Bengaluru Urban,2020
SYN-C-01391,PT-23c599e818d8,victim,Bengaluru Urban,2020
SYN-C-01392,PT-7dac6c21de8d,victim,Bengaluru Urban,2023
SYN-C-01393,PT-75b39da7a3f9,victim,Bengaluru Urban,2023
SYN-C-01394,PT-763c2b5a0b71,victim,Bengaluru Urban,2022
SYN-C-01395,PT-b7d91a59d70f,victim,Bengaluru Urban,2019
SYN-C-01396,PT-29e18b37e5c8,victim,Bengaluru Urban,2021
SYN-C-01397,PT-8084af5f678b,victim,Bengaluru Urban,2023
SYN-C-01398,PT-d910f514059a,victim,Bengaluru Urban,2019
SYN-C-01399,PT-9b9f89b79693,victim,Bengaluru Urban,2019
SYN-C-01399,PT-8a62733a25bd,victim,Bengaluru Urban,2019
SYN-C-01400,PT-1a651f8f27c3,victim,Bengaluru Urban,2022
SYN-C-01401,PT-a453f84add2e,victim,Bengaluru Urban,2020
SYN-C-01401,PT-8436f1351034,victim,Bengaluru Urban,2020
SYN-C-01402,PT-aed5d9fc4dd2,victim,Kalaburagi,2020
SYN-C-01403,PT-ccf61e443127,victim,Kalaburagi,2022
SYN-C-01404,PT-cc90af7bca7c,victim,Tumakuru,2019
SYN-C-01405,PT-5f6a0e639180,victim,Kalaburagi,2023
SYN-C-01406,PT-f9ed5cd9e471,victim,Bengaluru Urban,2023
SYN-C-01406,PT-7420b841a8bf,victim,Bengaluru Urban,2023
SYN-C-01406,PT-e5af0de01994,victim,Bengaluru Urban,2023
SYN-C-01406,PT-6f5e3435b223,victim,Bengaluru Urban,2023
SYN-C-01407,PT-13946eddae37,victim,Bengaluru Urban,2019
SYN-C-01408,PT-c283ae8a5d8d,victim,Kalaburagi,2022
SYN-C-01409,PT-c0ca36e2d5e2,victim,Bengaluru Urban,2023
SYN-C-01410,PT-a8f521852501,victim,Bengaluru Urban,2023
SYN-C-01411,PT-5d483793c27a,victim,Bengaluru Urban,2023
SYN-C-01412,PT-8656733f0aa5,victim,Kalaburagi,2023
SYN-C-01412,PT-3f6943ec943e,victim,Kalaburagi,2023
SYN-C-01413,PT-b51b7f945567,victim,Bengaluru Urban,2020
SYN-C-01414,PT-00a48864b148,victim,Bengaluru Urban,2023
