lat,lng,time_bucket,major_head,year,count
15.89,76.3,Night,BURGLARY - NIGHT,2019,3
15.89,76.3,Night,BURGLARY - NIGHT,2020,2
15.9,74.48,Daytime,BURGLARY - DAY,2019,1
15.9,74.5,Daytime,BURGLARY - DAY,2022,1
15.9,74.5,Daytime,BURGLARY - DAY,2023,1
15.9,74.5,Night,BURGLARY - NIGHT,2019,1
15.9,74.5,Night,BURGLARY - NIGHT,2021,1
15.9,74.5,Night,BURGLARY - NIGHT,2023,1
15.9,74.51,Night,BURGLARY - NIGHT,2022,1
15.9,74.52,Night,BURGLARY - NIGHT,2019,2
15.9,74.52,Night,BURGLARY - NIGHT,2024,1
15.9,74.53,Night,BURGLARY - NIGHT,2021,2
15.9,74.54,Night,BURGLARY - NIGHT,2019,1
15.9,74.54,Night,BURGLARY - NIGHT,2022,1
15.9,74.54,Night,BURGLARY - NIGHT,2024,1
15.9,74.55,Daytime,BURGLARY - DAY,2019,1
15.9,74.55,Night,BURGLARY - NIGHT,2021,2
15.9,74.55,Night,BURGLARY - NIGHT,2022,1
15.9,74.55,Night,BURGLARY - NIGHT,2024,1
15.9,74.56,Night,BURGLARY - NIGHT,2019,1
15.9,74.59,Daytime,BURGLARY - DAY,2022,1
15.9,74.59,Night,BURGLARY - NIGHT,2021,1
15.9,74.72,Night,BURGLARY - NIGHT,2023,1
15.9,74.77,Night,BURGLARY - NIGHT,2019,1
15.9,74.88,Daytime,BURGLARY - DAY,2019,1
15.9,75.93,Night,BURGLARY - NIGHT,2023,1
15.9,76.25,Night,BURGLARY - NIGHT,2024,1
15.91,74.42,Night,BURGLARY - NIGHT,2020,1
15.91,74.52,Daytime,BURGLARY - DAY,2024,1
15.91,74.52,Night,BURGLARY - NIGHT,2019,2
15.91,74.52,Night,BURGLARY - NIGHT,2022,1
15.91,74.52,Night,BURGLARY - NIGHT,2023,1
15.91,74.74,Daytime,BURGLARY - DAY,2019,1
15.91,74.77,Night,BURGLARY - NIGHT,2023,1
15.91,74.78,Night,BURGLARY - NIGHT,2021,1
15.91,74.78,Night,BURGLARY - NIGHT,2023,2
15.91,74.98,Night,BURGLARY - NIGHT,2024,1
15.91,75.5,Night,BURGLARY - NIGHT,2019,2
15.91,75.5,Night,BURGLARY - NIGHT,2021,1
15.91,75.68,Daytime,BURGLARY - DAY,2019,1
15.91,75.69,Night,BURGLARY - NIGHT,2021,2
15.91,76.68,Night,BURGLARY - NIGHT,2019,1
15.92,74.42,Daytime,BURGLARY - DAY,2019,1
15.92,74.52,Night,BURGLARY - NIGHT,2023,1
15.92,74.86,Daytime,BURGLARY - DAY,2023,1
15.92,74.86,Night,BURGLARY - NIGHT,2021,1
15.92,75.68,Daytime,BURGLARY - DAY,2022,1
15.92,75.68,Night,BURGLARY - NIGHT,2019,3
15.92,75.68,Night,BURGLARY - NIGHT,2021,2
15.93,74.49,Night,BURGLARY - NIGHT,2020,1
15.93,74.53,Daytime,BURGLARY - DAY,2019,2
15.93,74.53,Daytime,BURGLARY - DAY,2022,1
15.93,74.53,Night,BURGLARY - NIGHT,2019,1
15.93,74.53,Night,BURGLARY - NIGHT,2021,1
15.93,74.6,Daytime,BURGLARY - DAY,2019,1
15.93,74.86,Night,BURGLARY - NIGHT,2022,1
15.93,74.96,Night,BURGLARY - NIGHT,2022,2
15.93,75.15,Night,BURGLARY - NIGHT,2021,1
15.93,75.68,Night,BURGLARY - NIGHT,2019,1
15.93,75.68,Night,BURGLARY - NIGHT,2023,1
15.93,76.08,Night,BURGLARY - NIGHT,2021,1
15.93,76.44,Night,BURGLARY - NIGHT,2020,1
15.93,76.83,Daytime,BURGLARY - DAY,2021,1
15.94,74.49,Night,BURGLARY - NIGHT,2021,1
15.94,74.91,Night,BURGLARY - NIGHT,2023,1
15.94,74.98,Night,BURGLARY - NIGHT,2023,1
15.94,75.3,Night,BURGLARY - NIGHT,2020,1
15.94,75.3,Night,BURGLARY - NIGHT,2021,1
15.94,75.41,Night,BURGLARY - NIGHT,2024,1
15.94,75.43,Daytime,BURGLARY - DAY,2019,1
15.94,75.86,Night,BURGLARY - NIGHT,2023,1
15.94,75.91,Night,BURGLARY - NIGHT,2023,2
15.95,74.51,Night,BURGLARY - NIGHT,2021,1
15.95,74.51,Night,BURGLARY - NIGHT,2023,1
15.95,74.51,Night,BURGLARY - NIGHT,2024,1
15.95,74.52,Night,BURGLARY - NIGHT,2021,1
15.95,74.52,Night,BURGLARY - NIGHT,2022,1
15.95,74.53,Night,BURGLARY - NIGHT,2023,1
15.95,74.67,Night,BURGLARY - NIGHT,2020,1
15.95,74.97,Night,BURGLARY - NIGHT,2021,1
15.95,75.29,Daytime,BURGLARY - DAY,2021,1
15.95,75.29,Night,BURGLARY - NIGHT,2021,1
15.95,75.3,Night,BURGLARY - NIGHT,2021,2
15.95,75.3,Night,BURGLARY - NIGHT,2022,1
15.95,75.3,Night,BURGLARY - NIGHT,2023,1
15.95,75.32,Night,BURGLARY - NIGHT,2022,1
15.95,75.33,Night,BURGLARY - NIGHT,2023,2
15.95,76.65,Night,BURGLARY - NIGHT,2023,1
15.96,74.48,Night,BURGLARY - NIGHT,2023,1
15.96,74.51,Daytime,BURGLARY - DAY,2020,1
15.96,74.52,Daytime,BURGLARY - DAY,2019,1
15.96,74.52,Night,BURGLARY - NIGHT,2021,1
15.96,74.62,Daytime,BURGLARY - DAY,2021,1
15.96,74.95,Night,BURGLARY - NIGHT,2021,1
15.96,74.99,Night,BURGLARY - NIGHT,2019,1
15.96,75.02,Night,BURGLARY - NIGHT,2022,1
15.96,75.29,Daytime,BURGLARY - DAY,2023,1
15.96,75.29,Night,BURGLARY - NIGHT,2021,1
15.96,75.33,Night,BURGLARY - NIGHT,2019,1
15.96,75.44,Night,BURGLARY - NIGHT,2024,1
15.96,75.79,Night,BURGLARY - NIGHT,2020,1
15.96,76.01,Night,BURGLARY - NIGHT,2022,1
15.96,76.1,Night,BURGLARY - NIGHT,2024,1
15.96,76.11,Night,BURGLARY - NIGHT,2019,1
15.96,76.27,Daytime,BURGLARY - DAY,2022,1
15.96,76.27,Night,BURGLARY - NIGHT,2021,1
15.96,76.65,Night,BURGLARY - NIGHT,2021,1
15.96,76.66,Daytime,BURGLARY - DAY,2021,1
15.96,76.75,Daytime,BURGLARY - DAY,2023,1
15.97,74.45,Night,BURGLARY - NIGHT,2019,1
15.97,74.88,Night,BURGLARY - NIGHT,2022,1
15.97,75.02,Daytime,BURGLARY - DAY,2019,1
15.97,75.02,Night,BURGLARY - NIGHT,2019,1
15.97,75.02,Night,BURGLARY - NIGHT,2021,2
15.97,75.02,Night,BURGLARY - NIGHT,2022,4
15.97,75.02,Night,BURGLARY - NIGHT,2023,3
15.97,75.03,Night,BURGLARY - NIGHT,2021,1
15.97,75.03,Night,BURGLARY - NIGHT,2022,1
15.97,75.26,Night,BURGLARY - NIGHT,2021,1
15.97,75.38,Night,BURGLARY - NIGHT,2022,1
15.97,75.54,Night,BURGLARY - NIGHT,2020,1
15.97,76.65,Night,BURGLARY - NIGHT,2021,2
15.97,76.66,Daytime,BURGLARY - DAY,2022,1
15.97,76.96,Night,BURGLARY - NIGHT,2019,1
15.97,77.22,Night,BURGLARY - NIGHT,2021,1
15.97,77.3,Night,BURGLARY - NIGHT,2019,1
15.97,77.38,Daytime,BURGLARY - DAY,2019,1
15.98,74.47,Night,BURGLARY - NIGHT,2023,1
15.98,74.66,Night,BURGLARY - NIGHT,2022,1
15.98,74.67,Daytime,BURGLARY - DAY,2019,1
15.98,74.67,Daytime,BURGLARY - DAY,2024,1
15.98,75.02,Night,BURGLARY - NIGHT,2022,1
15.98,75.14,Night,BURGLARY - NIGHT,2019,1
15.98,75.7,Night,BURGLARY - NIGHT,2020,1
15.98,77.3,Night,BURGLARY - NIGHT,2019,1
15.98,77.38,Night,BURGLARY - NIGHT,2019,1
15.99,74.5,Night,BURGLARY - NIGHT,2023,1
15.99,74.61,Night,BURGLARY - NIGHT,2023,1
15.99,74.66,Night,BURGLARY - NIGHT,2022,1
15.99,74.67,Daytime,BURGLARY - DAY,2021,1
15.99,74.67,Night,BURGLARY - NIGHT,2021,2
15.99,75.14,Night,BURGLARY - NIGHT,2019,1
15.99,75.14,Night,BURGLARY - NIGHT,2022,1
15.99,76.52,Night,BURGLARY - NIGHT,2022,1
16.0,74.0,Night,BURGLARY - NIGHT,2022,1
16.0,74.0,Night,BURGLARY - NIGHT,2023,2
16.0,74.0,Night,BURGLARY - NIGHT,2024,1
16.0,74.5,Night,BURGLARY - NIGHT,2020,1
16.0,74.5,Night,BURGLARY - NIGHT,2023,1
16.0,75.0,Daytime,BURGLARY - DAY,2023,2
16.0,75.0,Night,BURGLARY - NIGHT,2022,1
16.0,75.88,Night,BURGLARY - NIGHT,2019,1
16.0,76.0,Daytime,BURGLARY - DAY,2023,1
16.0,76.96,Night,BURGLARY - NIGHT,2019,1
16.0,77.05,Daytime,BURGLARY - DAY,2019,1
16.0,77.05,Night,BURGLARY - NIGHT,2019,1
16.0,77.05,Night,BURGLARY - NIGHT,2020,1
16.0,77.29,Night,BURGLARY - NIGHT,2021,1
16.01,74.59,Night,BURGLARY - NIGHT,2021,1
16.01,74.61,Night,BURGLARY - NIGHT,2020,1
16.01,76.05,Night,BURGLARY - NIGHT,2023,1
16.01,76.44,Night,BURGLARY - NIGHT,2019,2
16.01,76.45,Night,BURGLARY - NIGHT,2019,1
16.01,76.77,Night,BURGLARY - NIGHT,2023,1
16.02,74.52,Night,BURGLARY - NIGHT,2023,2
16.02,74.59,Night,BURGLARY - NIGHT,2021,1
16.02,74.83,Daytime,BURGLARY - DAY,2019,1
16.02,74.83,Night,BURGLARY - NIGHT,2023,2
16.02,74.95,Night,BURGLARY - NIGHT,2021,1
16.02,74.98,Night,BURGLARY - NIGHT,2022,1
16.02,75.2,Night,BURGLARY - NIGHT,2021,1
16.02,76.07,Night,BURGLARY - NIGHT,2023,1
16.02,76.28,Night,BURGLARY - NIGHT,2019,1
16.02,76.28,Night,BURGLARY - NIGHT,2023,1
16.03,74.53,Night,BURGLARY - NIGHT,2019,2
16.03,74.59,Night,BURGLARY - NIGHT,2024,1
16.03,74.7,Daytime,BURGLARY - DAY,2021,1
16.03,74.83,Night,BURGLARY - NIGHT,2020,1
16.03,75.04,Daytime,BURGLARY - DAY,2019,1
16.03,75.87,Night,BURGLARY - NIGHT,2019,1
16.03,75.87,Night,BURGLARY - NIGHT,2021,1
16.03,76.13,Night,BURGLARY - NIGHT,2023,1
16.03,76.93,Night,BURGLARY - NIGHT,2019,1
16.03,77.29,Night,BURGLARY - NIGHT,2019,1
16.04,74.58,Night,BURGLARY - NIGHT,2023,1
16.04,74.68,Night,BURGLARY - NIGHT,2019,1
16.04,75.14,Night,BURGLARY - NIGHT,2021,1
16.04,75.23,Night,BURGLARY - NIGHT,2019,1
16.04,75.78,Night,BURGLARY - NIGHT,2019,1
16.04,76.58,Night,BURGLARY - NIGHT,2021,1
16.04,77.1,Night,BURGLARY - NIGHT,2019,1
16.04,77.1,Night,BURGLARY - NIGHT,2023,1
16.04,77.41,Night,BURGLARY - NIGHT,2019,1
16.05,74.57,Night,BURGLARY - NIGHT,2021,2
16.05,74.67,Daytime,BURGLARY - DAY,2021,1
16.05,74.74,Night,BURGLARY - NIGHT,2022,1
16.05,74.8,Night,BURGLARY - NIGHT,2019,1
16.05,75.38,Night,BURGLARY - NIGHT,2023,1
16.05,75.79,Night,BURGLARY - NIGHT,2022,1
16.05,75.8,Daytime,BURGLARY - DAY,2019,1
16.05,75.8,Night,BURGLARY - NIGHT,2019,1
16.05,75.87,Night,BURGLARY - NIGHT,2023,1
16.05,76.06,Night,BURGLARY - NIGHT,2024,3
16.05,76.89,Night,BURGLARY - NIGHT,2021,1
16.05,76.95,Night,BURGLARY - NIGHT,2019,1
16.05,77.32,Night,BURGLARY - NIGHT,2021,1
16.06,74.43,Night,BURGLARY - NIGHT,2019,1
16.06,75.65,Night,BURGLARY - NIGHT,2019,1
16.06,75.95,Night,BURGLARY - NIGHT,2019,1
16.06,75.95,Night,BURGLARY - NIGHT,2023,1
16.06,76.05,Night,BURGLARY - NIGHT,2024,1
16.06,76.06,Daytime,BURGLARY - DAY,2019,1
16.06,76.06,Night,BURGLARY - NIGHT,2020,1
16.07,74.44,Night,BURGLARY - NIGHT,2022,1
16.07,74.48,Night,BURGLARY - NIGHT,2023,1
16.07,74.66,Night,BURGLARY - NIGHT,2021,1
16.07,75.23,Daytime,BURGLARY - DAY,2021,1
16.07,75.23,Night,BURGLARY - NIGHT,2023,1
16.07,75.36,Night,BURGLARY - NIGHT,2023,1
16.07,75.64,Night,BURGLARY - NIGHT,2019,1
16.07,75.68,Night,BURGLARY - NIGHT,2023,1
16.07,75.71,Night,BURGLARY - NIGHT,2020,1
16.07,75.75,Night,BURGLARY - NIGHT,2020,1
16.07,76.06,Night,BURGLARY - NIGHT,2021,1
16.07,76.06,Night,BURGLARY - NIGHT,2024,1
16.07,77.41,Night,BURGLARY - NIGHT,2023,1
16.07,77.41,Night,BURGLARY - NIGHT,2024,1
16.07,77.42,Night,BURGLARY - NIGHT,2019,1
16.08,74.52,Night,BURGLARY - NIGHT,2019,2
16.08,74.8,Night,BURGLARY - NIGHT,2019,1
16.08,75.92,Night,BURGLARY - NIGHT,2021,1
16.08,76.91,Night,BURGLARY - NIGHT,2021,1
16.08,77.02,Night,BURGLARY - NIGHT,2021,1
16.09,74.42,Night,BURGLARY - NIGHT,2022,1
16.09,74.49,Night,BURGLARY - NIGHT,2022,1
16.09,74.51,Night,BURGLARY - NIGHT,2022,1
16.09,74.52,Night,BURGLARY - NIGHT,2024,1
16.09,74.66,Night,BURGLARY - NIGHT,2021,1
16.09,74.85,Night,BURGLARY - NIGHT,2019,1
16.09,75.58,Night,BURGLARY - NIGHT,2021,2
16.09,76.3,Night,BURGLARY - NIGHT,2019,1
16.1,74.5,Night,BURGLARY - NIGHT,2024,1
16.1,74.69,Night,BURGLARY - NIGHT,2019,1
16.1,74.69,Night,BURGLARY - NIGHT,2022,1
16.1,75.54,Daytime,BURGLARY - DAY,2021,1
16.1,75.78,Night,BURGLARY - NIGHT,2019,1
16.1,75.78,Night,BURGLARY - NIGHT,2021,1
16.1,75.86,Night,BURGLARY - NIGHT,2022,1
16.1,75.87,Night,BURGLARY - NIGHT,2019,1
16.1,76.17,Daytime,BURGLARY - DAY,2020,1
16.1,76.36,Night,BURGLARY - NIGHT,2019,1
16.11,74.67,Night,BURGLARY - NIGHT,2022,1
16.11,75.87,Daytime,BURGLARY - DAY,2019,1
16.12,74.52,Night,BURGLARY - NIGHT,2021,1
16.12,74.88,Night,BURGLARY - NIGHT,2021,1
16.12,77.12,Night,BURGLARY - NIGHT,2019,2
16.12,77.3,Night,BURGLARY - NIGHT,2020,1
16.13,74.51,Night,BURGLARY - NIGHT,2023,1
16.13,74.53,Night,BURGLARY - NIGHT,2023,1
16.13,74.65,Daytime,BURGLARY - DAY,2022,1
16.13,74.66,Night,BURGLARY - NIGHT,2019,1
16.13,75.26,Night,BURGLARY - NIGHT,2022,1
16.13,75.69,Daytime,BURGLARY - DAY,2023,1
16.13,76.58,Night,BURGLARY - NIGHT,2019,1
16.13,76.59,Night,BURGLARY - NIGHT,2019,2
16.13,77.12,Night,BURGLARY - NIGHT,2021,1
16.13,77.18,Night,BURGLARY - NIGHT,2019,1
16.14,74.51,Night,BURGLARY - NIGHT,2023,1
16.14,74.52,Night,BURGLARY - NIGHT,2021,1
16.14,74.52,Night,BURGLARY - NIGHT,2022,1
16.14,74.53,Night,BURGLARY - NIGHT,2022,1
16.14,74.65,Night,BURGLARY - NIGHT,2019,1
16.14,74.66,Night,BURGLARY - NIGHT,2023,1
16.14,75.38,Night,BURGLARY - NIGHT,2022,1
16.14,75.66,Daytime,BURGLARY - DAY,2024,1
16.14,77.21,Daytime,BURGLARY - DAY,2021,1
16.15,74.56,Daytime,BURGLARY - DAY,2021,1
16.15,74.6,Night,BURGLARY - NIGHT,2023,1
16.15,75.13,Daytime,BURGLARY - DAY,2023,1
16.15,75.38,Night,BURGLARY - NIGHT,2021,1
16.15,75.66,Night,BURGLARY - NIGHT,2020,1
16.15,75.67,Daytime,BURGLARY - DAY,2022,1
16.15,75.69,Night,BURGLARY - NIGHT,2019,1
16.15,75.7,Daytime,BURGLARY - DAY,2023,1
16.15,75.7,Night,BURGLARY - NIGHT,2021,1
16.15,75.74,Night,BURGLARY - NIGHT,2020,1
16.15,75.76,Night,BURGLARY - NIGHT,2023,1
16.15,76.52,Night,BURGLARY - NIGHT,2021,1
16.15,76.53,Night,BURGLARY - NIGHT,2019,2
16.15,76.53,Night,BURGLARY - NIGHT,2023,1
16.15,76.53,Night,BURGLARY - NIGHT,2024,1
16.16,74.49,Night,BURGLARY - NIGHT,2024,1
16.16,74.53,Night,BURGLARY - NIGHT,2021,2
16.16,74.53,Night,BURGLARY - NIGHT,2024,1
16.16,74.56,Night,BURGLARY - NIGHT,2019,1
16.16,74.63,Daytime,BURGLARY - DAY,2023,1
16.16,74.64,Night,BURGLARY - NIGHT,2021,1
16.16,74.81,Night,BURGLARY - NIGHT,2019,1
16.16,74.81,Night,BURGLARY - NIGHT,2022,1
16.16,74.82,Night,BURGLARY - NIGHT,2021,4
16.16,74.82,Night,BURGLARY - NIGHT,2022,3
16.16,74.82,Night,BURGLARY - NIGHT,2023,1
16.16,74.82,Night,BURGLARY - NIGHT,2024,1
16.16,74.83,Night,BURGLARY - NIGHT,2019,1
16.16,74.83,Night,BURGLARY - NIGHT,2021,1
16.16,75.24,Night,BURGLARY - NIGHT,2021,1
16.16,75.36,Night,BURGLARY - NIGHT,2021,1
16.16,75.37,Night,BURGLARY - NIGHT,2019,2
16.16,75.38,Night,BURGLARY - NIGHT,2023,1
16.16,75.6,Daytime,BURGLARY - DAY,2023,1
16.16,75.65,Daytime,BURGLARY - DAY,2020,1
16.16,75.65,Night,BURGLARY - NIGHT,2023,1
16.16,75.66,Night,BURGLARY - NIGHT,2021,1
16.16,75.66,Night,BURGLARY - NIGHT,2023,1
16.16,75.67,Night,BURGLARY - NIGHT,2021,1
16.16,75.68,Night,BURGLARY - NIGHT,2023,1
16.16,76.09,Night,BURGLARY - NIGHT,2021,1
16.16,76.3,Night,BURGLARY - NIGHT,2024,1
16.16,76.52,Night,BURGLARY - NIGHT,2019,1
16.16,76.53,Daytime,BURGLARY - DAY,2020,1
16.16,76.53,Night,BURGLARY - NIGHT,2019,3
16.17,74.51,Night,BURGLARY - NIGHT,2021,1
16.17,74.51,Night,BURGLARY - NIGHT,2023,1
16.17,74.63,Night,BURGLARY - NIGHT,2022,1
16.17,74.82,Night,BURGLARY - NIGHT,2022,3
16.17,74.82,Night,BURGLARY - NIGHT,2023,1
16.17,74.83,Night,BURGLARY - NIGHT,2019,3
16.17,74.83,Night,BURGLARY - NIGHT,2022,1
16.17,74.83,Night,BURGLARY - NIGHT,2024,1
16.17,74.84,Night,BURGLARY - NIGHT,2019,1
16.17,74.95,Night,BURGLARY - NIGHT,2021,1
16.17,75.36,Night,BURGLARY - NIGHT,2020,1
16.17,75.37,Night,BURGLARY - NIGHT,2021,1
16.17,75.39,Daytime,BURGLARY - DAY,2021,1
16.17,75.59,Night,BURGLARY - NIGHT,2020,2
16.17,75.61,Night,BURGLARY - NIGHT,2021,1
16.17,75.64,Night,BURGLARY - NIGHT,2022,1
16.17,75.65,Daytime,BURGLARY - DAY,2020,1
16.17,75.65,Night,BURGLARY - NIGHT,2022,1
16.17,75.66,Daytime,BURGLARY - DAY,2016,1
16.17,75.66,Night,BURGLARY - NIGHT,2016,1
16.17,75.66,Night,BURGLARY - NIGHT,2017,1
16.17,75.66,Night,BURGLARY - NIGHT,2018,4
16.17,75.67,Night,BURGLARY - NIGHT,2019,1
16.17,75.67,Night,BURGLARY - NIGHT,2023,1
16.17,76.52,Night,BURGLARY - NIGHT,2024,1
16.17,77.01,Night,BURGLARY - NIGHT,2023,1
16.17,77.02,Daytime,BURGLARY - DAY,2019,1
16.17,77.02,Night,BURGLARY - NIGHT,2019,1
16.17,77.02,Night,BURGLARY - NIGHT,2023,1
16.17,77.03,Night,BURGLARY - NIGHT,2019,2
16.17,77.34,Night,BURGLARY - NIGHT,2019,1
16.18,74.52,Night,BURGLARY - NIGHT,2023,1
16.18,74.83,Night,BURGLARY - NIGHT,2020,1
16.18,74.83,Night,BURGLARY - NIGHT,2022,2
16.18,75.61,Night,BURGLARY - NIGHT,2021,1
16.18,75.61,Night,BURGLARY - NIGHT,2022,1
16.18,75.61,Night,BURGLARY - NIGHT,2023,1
16.18,75.62,Daytime,BURGLARY - DAY,2023,1
16.18,75.63,Night,BURGLARY - NIGHT,2019,1
16.18,75.65,Night,BURGLARY - NIGHT,2021,1
16.18,75.66,Daytime,BURGLARY - DAY,2019,1
16.18,75.66,Daytime,BURGLARY - DAY,2021,1
16.18,75.66,Night,BURGLARY - NIGHT,2020,1
16.18,75.67,Night,BURGLARY - NIGHT,2023,1
16.18,75.67,Night,BURGLARY - NIGHT,2024,1
16.18,75.69,Night,BURGLARY - NIGHT,2023,1
16.18,75.7,Night,BURGLARY - NIGHT,2023,2
16.18,76.0,Night,BURGLARY - NIGHT,2021,1
16.18,77.34,Night,BURGLARY - NIGHT,2019,1
16.19,74.58,Night,BURGLARY - NIGHT,2022,1
16.19,74.78,Night,BURGLARY - NIGHT,2022,1
16.19,75.17,Night,BURGLARY - NIGHT,2022,1
16.19,75.55,Night,BURGLARY - NIGHT,2021,1
16.19,75.56,Night,BURGLARY - NIGHT,2023,3
16.19,75.57,Night,BURGLARY - NIGHT,2021,1
16.19,75.6,Night,BURGLARY - NIGHT,2022,1
16.19,75.63,Night,BURGLARY - NIGHT,2022,1
16.19,75.68,Night,BURGLARY - NIGHT,2023,2
16.19,75.7,Night,BURGLARY - NIGHT,2020,1
16.19,75.76,Night,BURGLARY - NIGHT,2021,1
16.19,76.06,Night,BURGLARY - NIGHT,2024,1
16.19,77.34,Daytime,BURGLARY - DAY,2020,1
16.19,77.34,Night,BURGLARY - NIGHT,2019,3
16.19,77.35,Daytime,BURGLARY - DAY,2020,2
16.19,77.35,Night,BURGLARY - NIGHT,2019,1
16.19,77.37,Daytime,BURGLARY - DAY,2019,1
16.2,74.52,Night,BURGLARY - NIGHT,2021,1
16.2,75.18,Night,BURGLARY - NIGHT,2022,1
16.2,76.67,Daytime,BURGLARY - DAY,2019,1
16.2,76.67,Night,BURGLARY - NIGHT,2020,1
16.2,76.67,Night,BURGLARY - NIGHT,2021,1
16.2,77.33,Night,BURGLARY - NIGHT,2024,1
16.2,77.34,Night,BURGLARY - NIGHT,2019,5
16.2,77.34,Night,BURGLARY - NIGHT,2020,2
16.2,77.35,Night,BURGLARY - NIGHT,2019,1
16.2,77.35,Night,BURGLARY - NIGHT,2023,1
16.2,77.36,Night,BURGLARY - NIGHT,2019,1
16.2,77.36,Night,BURGLARY - NIGHT,2023,1
16.2,77.37,Night,BURGLARY - NIGHT,2024,1
16.2,77.38,Night,BURGLARY - NIGHT,2019,1
16.21,74.21,Daytime,BURGLARY - DAY,2023,1
16.21,74.57,Night,BURGLARY - NIGHT,2022,1
16.21,74.57,Night,BURGLARY - NIGHT,2024,2
16.21,74.63,Night,BURGLARY - NIGHT,2019,1
16.21,74.63,Night,BURGLARY - NIGHT,2024,1
16.21,74.76,Night,BURGLARY - NIGHT,2022,1
16.21,75.5,Night,BURGLARY - NIGHT,2021,2
16.21,76.67,Daytime,BURGLARY - DAY,2022,1
16.21,77.18,Daytime,BURGLARY - DAY,2023,1
16.21,77.32,Night,BURGLARY - NIGHT,2019,2
16.21,77.33,Night,BURGLARY - NIGHT,2019,1
16.21,77.34,Night,BURGLARY - NIGHT,2019,5
16.21,77.34,Night,BURGLARY - NIGHT,2020,1
16.21,77.34,Night,BURGLARY - NIGHT,2023,1
16.21,77.35,Night,BURGLARY - NIGHT,2020,2
16.21,77.36,Night,BURGLARY - NIGHT,2019,2
16.21,77.36,Night,BURGLARY - NIGHT,2023,1
16.22,74.52,Night,BURGLARY - NIGHT,2019,1
16.22,74.6,Night,BURGLARY - NIGHT,2021,1
16.22,74.6,Night,BURGLARY - NIGHT,2023,1
16.22,74.82,Night,BURGLARY - NIGHT,2023,2
16.22,74.98,Daytime,BURGLARY - DAY,2022,1
16.22,76.57,Night,BURGLARY - NIGHT,2024,2
16.22,76.64,Daytime,BURGLARY - DAY,2023,1
16.22,77.32,Night,BURGLARY - NIGHT,2019,1
16.22,77.35,Daytime,BURGLARY - DAY,2021,1
16.22,77.36,Night,BURGLARY - NIGHT,2019,2
16.22,77.37,Night,BURGLARY - NIGHT,2019,1
16.23,74.6,Night,BURGLARY - NIGHT,2020,1
16.23,74.6,Night,BURGLARY - NIGHT,2021,3
16.23,74.6,Night,BURGLARY - NIGHT,2022,2
16.23,74.6,Night,BURGLARY - NIGHT,2023,1
16.23,74.6,Night,BURGLARY - NIGHT,2024,1
16.23,74.61,Daytime,BURGLARY - DAY,2022,1
16.23,74.61,Night,BURGLARY - NIGHT,2019,2
16.23,74.61,Night,BURGLARY - NIGHT,2021,1
16.23,74.61,Night,BURGLARY - NIGHT,2023,2
16.23,74.66,Daytime,BURGLARY - DAY,2019,1
16.23,74.81,Night,BURGLARY - NIGHT,2021,1
16.23,74.81,Night,BURGLARY - NIGHT,2023,1
16.23,75.4,Night,BURGLARY - NIGHT,2021,1
16.23,75.63,Daytime,BURGLARY - DAY,2023,1
16.23,75.72,Daytime,BURGLARY - DAY,2022,1
16.23,77.12,Night,BURGLARY - NIGHT,2023,1
16.23,77.36,Night,BURGLARY - NIGHT,2019,1
16.24,74.59,Daytime,BURGLARY - DAY,2021,1
16.24,74.59,Night,BURGLARY - NIGHT,2022,1
16.24,74.6,Night,BURGLARY - NIGHT,2021,1
16.24,74.6,Night,BURGLARY - NIGHT,2023,2
16.24,74.61,Daytime,BURGLARY - DAY,2021,1
16.24,74.73,Night,BURGLARY - NIGHT,2023,1
16.24,74.75,Night,BURGLARY - NIGHT,2023,1
16.24,74.76,Daytime,BURGLARY - DAY,2019,1
16.24,74.76,Daytime,BURGLARY - DAY,2022,1
16.24,74.76,Night,BURGLARY - NIGHT,2019,2
16.24,74.76,Night,BURGLARY - NIGHT,2021,1
16.24,74.76,Night,BURGLARY - NIGHT,2022,2
16.24,74.76,Night,BURGLARY - NIGHT,2023,1
16.24,74.77,Night,BURGLARY - NIGHT,2022,1
16.24,74.9,Night,BURGLARY - NIGHT,2022,1
16.24,75.0,Night,BURGLARY - NIGHT,2023,1
16.24,75.05,Daytime,BURGLARY - DAY,2023,1
16.24,75.18,Night,BURGLARY - NIGHT,2020,1
16.24,75.18,Night,BURGLARY - NIGHT,2021,1
16.24,75.41,Night,BURGLARY - NIGHT,2023,1
16.25,74.15,Night,BURGLARY - NIGHT,2023,1
16.25,74.47,Night,BURGLARY - NIGHT,2022,2
16.25,74.48,Daytime,BURGLARY - DAY,2020,1
16.25,74.49,Night,BURGLARY - NIGHT,2021,1
16.25,74.51,Night,BURGLARY - NIGHT,2019,1
16.25,74.55,Night,BURGLARY - NIGHT,2023,1
16.25,74.61,Night,BURGLARY - NIGHT,2022,1
16.25,74.7,Night,BURGLARY - NIGHT,2021,1
16.25,74.7,Night,BURGLARY - NIGHT,2022,1
16.25,74.76,Night,BURGLARY - NIGHT,2019,1
16.25,75.79,Night,BURGLARY - NIGHT,2023,1
16.26,74.47,Night,BURGLARY - NIGHT,2021,1
16.26,74.49,Daytime,BURGLARY - DAY,2021,1
16.26,74.49,Daytime,BURGLARY - DAY,2022,1
16.26,74.49,Daytime,BURGLARY - DAY,2023,1
16.26,74.49,Night,BURGLARY - NIGHT,2019,2
